hh_id,hhline,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH665,1,1,Grandmother,53,F,0,5,2,1,0,0,1,0,3,3
HH665,2,1,Niece,2,F,0,5,2,1,0,0,1,0,3,3
HH665,3,1,Sister,10,F,0,5,2,1,0,0,1,0,3,3
HH665,4,1,Sister,7,F,0,5,2,1,0,0,1,0,3,3
HH666,1,1,Grandmother,96,F,0,4,2,2,0,0,0,0,3,3
HH667,1,1,Wife,56,F,1,3,2,2,0,0,0,0,3,3
HH667,2,1,Grandchild,2,F,0,3,2,2,0,0,0,0,3,3
HH667,3,1,Not related,14,F,0,3,2,2,0,0,0,0,3,3
HH667,4,1,Daughter,31,F,0,3,2,2,0,0,0,0,3,3
HH668,1,1,Grandfather,52,M,0,5,2,1,0,0,1,1,3,3
HH668,2,1,Grandmother,47,F,0,5,2,1,0,0,1,1,3,3
HH668,3,1,Uncle,21,M,0,5,2,1,0,0,1,1,3,3
HH668,4,1,Aunt,12,F,1,5,2,1,0,0,1,1,3,3
HH668,5,1,Aunt,9,F,1,5,2,1,0,0,1,1,3,3
HH668,6,1,Aunt,6,F,1,5,2,1,0,0,1,1,3,3
HH669,1,1,Grandfather,89,M,0,5,3,1,0,0,0,0,3,3
HH669,2,1,Grandmother,73,F,0,5,3,1,0,0,0,0,3,3
HH669,3,1,Uncle,40,M,0,5,3,1,0,0,0,0,3,3
HH669,4,1,Brother,16,M,0,5,3,1,0,0,0,0,3,3
HH670,1,1,Aunt,55,F,0,5,2,1,0,0,1,1,3,3
HH670,2,1,Son,15,M,0,5,2,1,0,0,1,1,3,3
HH670,3,1,Son,21,M,0,5,2,1,0,0,1,1,3,3
HH671,1,1,Husband,69,M,1,5,2,1,0,0,0,0,2,1
HH671,2,1,Son,27,M,0,5,2,1,0,0,0,0,2,1
HH671,3,1,Grandchild,16,F,0,5,2,1,0,0,0,0,2,1
HH671,4,1,Grandchild,10,M,0,5,2,1,0,0,0,0,2,1
HH672,1,1,Aunt,44,F,1,5,3,1,0,0,0,0,3,1
HH672,2,1,Sister,20,F,1,5,3,1,0,0,0,0,3,1
HH672,3,1,Brother,4,M,1,5,3,1,0,0,0,0,3,1
HH672,4,1,Brother,32,M,0,5,3,1,0,0,0,0,3,1
HH672,5,1,Father,33,M,0,5,3,1,0,0,0,0,3,1
HH672,6,1,Mother,29,F,0,5,3,1,0,0,0,0,3,1
HH672,7,1,Brother,24,M,0,5,3,1,0,0,0,0,3,1
HH672,8,1,Aunt,20,F,0,5,3,1,0,0,0,0,3,1
HH673,1,1,Daughter,44,F,0,3,2,1,0,0,0,0,3,3
HH673,2,1,Grandchild,21,F,1,3,2,1,0,0,0,0,3,3
HH673,3,1,Grandchild,9,M,1,3,2,1,0,0,0,0,3,3
HH673,4,1,Grandchild,17,F,1,3,2,1,0,0,0,0,3,3
HH673,5,1,Grandchild,12,F,1,3,2,1,0,0,0,0,3,3
HH674,1,1,Mother,62,F,1,4,2,1,0,0,1,1,3,3
HH674,2,1,Brother,20,M,0,4,2,1,0,0,1,1,3,3
HH674,3,1,Daughter,9,F,1,4,2,1,0,0,1,1,3,3
HH674,4,1,Daughter,12,F,1,4,2,1,0,0,1,1,3,3
HH675,1,1,Mother,61,F,0,5,2,1,0,0,1,0,3,3
HH675,2,1,Brother,22,M,0,5,2,1,0,0,1,0,3,3
HH675,3,1,Brother,7,M,0,5,2,1,0,0,1,0,3,3
HH676,1,1,Mother,80,F,0, , , , , , , , , 
HH676,2,1,Not related,20,M,0, , , , , , , , , 
HH677,1,1,Husband,32,M,1,5,2,1,0,0,1,1,3,3
HH677,2,1,Son,11,M,1,5,2,1,0,0,1,1,3,3
HH677,3,1,Daughter,6,F,1,5,2,1,0,0,1,1,3,3
HH677,4,1,Daughter,4,F,1,5,2,1,0,0,1,1,3,3
HH677,5,1,Son,2,M,1,5,2,1,0,0,1,1,3,3
HH678,1,1,Grandmother,58,F,1,5,2,1,0,0,0,0,3,3
HH678,2,1,Brother,3,M,0,5,2,1,0,0,0,0,3,3
HH679,1,1,Son,21,M,0,10,2,1,0,0,0,0,3,3
HH679,2,1,Son,24,M,0,10,2,1,0,0,0,0,3,3
HH679,3,1,Daughter-in-law,20,F,0,10,2,1,0,0,0,0,3,3
HH679,4,1,Grandchild,1,F,0,10,2,1,0,0,0,0,3,3
HH680,1,1,Daughter,16,F,0,5,2,1,0,0,0,0,3,3
HH680,2,1,Daughter,5,F,1,5,2,1,0,0,0,0,3,3
HH680,3,1,Grandchild,6,F,0,5,2,1,0,0,0,0,3,3
HH681,1,1,Mother,51,F,0,5,2,1,0,0,1,1,3,3
HH681,2,1,Sister,32,F,0,5,2,1,0,0,1,1,3,3
HH681,3,1,Cousin,3,M,0,5,2,1,0,0,1,1,3,3
HH681,4,1,Cousin,2,F,0,5,2,1,0,0,1,1,3,3
HH682,1,1,Aunt,55,F,1,5,2,1,0,0,0,0,3,3
HH682,2,1,Uncle,26,M,0,5,2,1,0,0,0,0,3,3
HH682,3,1,Uncle,17,M,0,5,2,1,0,0,0,0,3,3
HH683,1,1,Father,67,M,0,5,2,1,1,0,1,1,3,3
HH683,2,1,Mother,61,F,0,5,2,1,1,0,1,1,3,3
HH683,3,1,Uncle,10,M,0,5,2,1,1,0,1,1,3,3
HH683,4,1,Uncle,3,M,0,5,2,1,1,0,1,1,3,3
HH684,1,1,Grandmother,57,F,0,5,2,1,0,0,1,0,3,3
HH684,2,1,Grandfather,63,M,0,5,2,1,0,0,1,0,3,3
HH684,3,1,Aunt,54,F,0,5,2,1,0,0,1,0,3,3
HH684,4,1,Aunt,18,F,0,5,2,1,0,0,1,0,3,3
HH684,5,1,Brother,32,M,1,5,2,1,0,0,1,0,3,3
HH684,6,1,Sister,15,F,0,5,2,1,0,0,1,0,3,3
HH685,1,1,Grandmother,,F,0,6,2,1,0,0,1,0,3,3
HH686,1,1,Grandchild,12,M,0,4,3,1,0,0,0,0,3,3
HH686,2,1,Grandchild,13,F,0,4,3,1,0,0,0,0,3,3
HH686,3,1,Grandchild,9,M,0,4,3,1,0,0,0,0,3,3
HH687,1,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH687,2,1,Sister,15,F,0,5,2,1,0,0,0,0,3,3
HH687,3,1,Sister,15,F,0,5,2,1,0,0,0,0,3,3
HH688,1,1,Son,37,M,0,5,2,1,0,0,1,0,3,3
HH688,2,1,Husband,84,M,1,5,2,1,0,0,1,0,3,3
HH688,3,1,Cousin,11,M,0,5,2,1,0,0,1,0,3,3
HH688,4,1,Cousin,5,M,0,5,2,1,0,0,1,0,3,3
HH689,1,1,Sister,5,F,0,5,2,1,0,0,0,0,3,3
HH689,2,1,Uncle,9,M,0,5,2,1,0,0,0,0,3,3
HH689,3,1,Grandmother,56,F,0,5,2,1,0,0,0,0,3,3
HH690,1,1,Father,64,M,1,4,2,1,1,1,1,1,3,3
HH690,2,1,Daughter,18,F,0,4,2,1,1,1,1,1,3,3
HH690,3,1,Daughter,19,F,0,4,2,1,1,1,1,1,3,3
HH690,4,1,Son,15,M,0,4,2,1,1,1,1,1,3,3
HH691,1,1,Grandmother,68,F,1, , , , , , , , , 
HH691,2,1,Aunt,36,F,0, , , , , , , , , 
HH691,3,1,Uncle,38,M,0, , , , , , , , , 
HH691,4,1,Cousin,4,M,0, , , , , , , , , 
HH691,5,1,Cousin,3,M,0, , , , , , , , , 
HH691,6,1,Brother,10,M,0, , , , , , , , , 
HH691,7,1,Cousin,2,M,0, , , , , , , , , 
HH691,8,1,Grandmother,54,F,1, , , , , , , , , 
HH691,9,1,Aunt,14,F,1, , , , , , , , , 
HH691,10,1,Cousin,4,M,1, , , , , , , , , 
HH692,1,1,Father,32,M,1,4,2,1,0,0,1,1,3,3
HH692,2,1,Mother,46,F,1,4,2,1,0,0,1,1,3,3
HH693,1,1,Grandfather,59,M,0,5,2,1,0,0,0,0,3,3
HH693,2,1,Grandmother,59,F,0,5,2,1,0,0,0,0,3,3
HH693,3,1,Uncle,15,M,0,5,2,1,0,0,0,0,3,3
HH693,4,1,Uncle,11,M,0,5,2,1,0,0,0,0,3,3
HH694,1,1,Grandfather,60,M,0,5,2,1,0,0,1,0,3,3
HH694,2,1,Grandmother,54,F,0,5,2,1,0,0,1,0,3,3
HH694,3,1,Sister,12,F,1,5,2,1,0,0,1,0,3,3
HH694,4,1,Niece,6,F,1,5,2,1,0,0,1,0,3,3
HH695,1,1,Father,65,M,0,5,2,1,1,0,1,0,3,3
HH695,2,1,Nephew,18,M,1,5,2,1,1,0,1,0,3,3
HH696,1,1,Grandchild,20,F,0,5,2,1,1,0,1,1,3,3
HH696,2,1,Not related,17,F,0,5,2,1,1,0,1,1,3,3
HH697,1,1,Father,57,M,0,5,2,1,0,0,0,0,3,3
HH697,2,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH697,3,1,Brother,20,M,0,5,2,1,0,0,0,0,3,3
HH697,4,1,Cousin,18,F,0,5,2,1,0,0,0,0,3,3
HH698,1,1,Sister,51,F,0,5,2,1,0,0,1,0,3,3
HH698,2,1,Grandchild,2,F,1,5,2,1,0,0,1,0,3,3
HH698,3,1,Daughter,21,F,0,5,2,1,0,0,1,0,3,3
HH698,4,1,Grandchild,1,F,0,5,2,1,0,0,1,0,3,3
HH698,5,1,Son,13,M,0,5,2,1,0,0,1,0,3,3
HH699,1,1,Grandchild,15,F,0,5,2,2,0,0,0,0,3,3
HH699,2,1,Grandchild,11,M,0,5,2,2,0,0,0,0,3,3
HH699,3,1,Grandchild,3,F,1,5,2,2,0,0,0,0,3,3
HH700,1,1,Husband,32,M,1,5,2,1,1,1,1,1,3,3
HH700,2,1,Daughter,2,F,1,5,2,1,1,1,1,1,3,3
HH701,1,1,Daughter,20,F,0,5,2,1,1,1,0,1,3,3
HH702,1,1,Mother,65,F,0, , , , , , , , , 
HH703,1,1,Mother,37,F,0, , , , , , , , , 
HH703,2,1,Brother,7,M,1, , , , , , , , , 
HH703,3,1,Brother,3,M,0, , , , , , , , , 
HH704,1,1,Mother,28,F,1,6,3,1,0,0,0,1,3,3
HH704,2,1,Sister,6,F,1,6,3,1,0,0,0,1,3,3
HH705,1,1,Grandmother,65,F,1,5,2,1,0,0,0,0,3,3
HH705,2,1,Sister,2,F,1,5,2,1,0,0,0,0,3,3
HH705,3,1,Uncle,4,M,1,5,2,1,0,0,0,0,3,3
HH705,4,1,Uncle,10,M,1,5,2,1,0,0,0,0,3,3
HH705,5,1,Aunt,29,F,0,5,2,1,0,0,0,0,3,3
HH706,1,1,Grandmother,65,F,0,5,2,1,0,0,0,0,3,3
HH706,2,1,Grandfather,73,M,0,5,2,1,0,0,0,0,3,3
HH706,3,1,Father,34,M,0,5,2,1,0,0,0,0,3,3
HH706,4,1,Mother,31,F,0,5,2,1,0,0,0,0,3,3
HH706,5,1,Brother,7,M,1,5,2,1,0,0,0,0,3,3
HH706,6,1,Sister,0,F,0,5,2,1,0,0,0,0,3,3
HH707,1,1,Mother,31,F,0,6,2,1,0,0,1,1,3,3
HH707,2,1,Stepfather,38,M,0,6,2,1,0,0,1,1,3,3
HH707,3,1,Sister,12,F,1,6,2,1,0,0,1,1,3,3
HH707,4,1,Cousin,15,M,0,6,2,1,0,0,1,1,3,3
HH707,5,1,Brother,10,M,0,6,2,1,0,0,1,1,3,3
HH708,1,1,Mother,27,F,1,5,2,1,0,0,1,0,3,3
HH708,2,1,Sister,7,F,1,5,2,1,0,0,1,0,3,3
HH709,1,1,Not related,17,M,0,5,2,1,0,0,0,0,3,3
HH709,2,1,Father,64,M,0,5,2,1,0,0,0,0,3,3
HH709,3,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH709,4,1,Son,4,M,1,5,2,1,0,0,0,0,3,3
HH709,5,1,Daughter,2,F,1,5,2,1,0,0,0,0,3,3
HH709,6,1,Husband,36,M,1,5,2,1,0,0,0,0,3,3
HH709,7,1,Aunt,30,F,0,5,2,1,0,0,0,0,3,3
HH710,1,1,Mother,39,F,1,5,2,1,0,0,1,0,3,3
HH710,2,1,Sister,14,F,1,5,2,1,0,0,1,0,3,3
HH710,3,1,Sister,5,F,1,5,2,1,0,0,1,0,3,3
HH711,1,1,Mother,62,F,0,6,2,1,0,0,0,0,2,3
HH711,2,1,Wife,27,F,1,6,2,1,0,0,0,0,2,3
HH711,3,1,Niece,10,F,0,6,2,1,0,0,0,0,2,3
HH711,4,1,Niece,7,F,0,6,2,1,0,0,0,0,2,3
HH711,5,1,Father,27,M,1,6,2,1,0,0,0,0,2,3
HH711,6,1,Mother,27,F,1,6,2,1,0,0,0,0,2,3
HH711,7,1,Brother,7,M,1,6,2,1,0,0,0,0,2,3
HH711,8,1,Mother,35,F,0,6,2,1,0,0,0,0,2,3
HH711,9,1,Not related,22,M,0,6,2,1,0,0,0,0,2,3
HH711,10,1,Sister,2,F,0,6,2,1,0,0,0,0,2,3
HH712,1,1,Mother,39,F,0, , , , , , , , , 
HH712,2,1,Sister,17,F,1, , , , , , , , , 
HH712,3,1,Brother,14,M,0, , , , , , , , , 
HH712,4,1,Sister,12,F,0, , , , , , , , , 
HH713,1,1,Sister,11,F,0,5,2,1,0,0,0,0,3,3
HH713,2,1,Grandmother,55,F,0,5,2,1,0,0,0,0,3,3
HH713,3,1,Brother,13,M,1,5,2,1,0,0,0,0,3,3
HH713,4,1,Mother,41,F,0,5,2,1,0,0,0,0,3,3
HH714,1,1,Father,46,M,0,5,2,1,0,0,1,1,3,3
HH714,2,1,Mother,45,F,0,5,2,1,0,0,1,1,3,3
HH714,3,1,Aunt,33,F,0,5,2,1,0,0,1,1,3,3
HH714,4,1,Son,2,M,1,5,2,1,0,0,1,1,3,3
HH714,5,1,Brother,4,M,0,5,2,1,0,0,1,1,3,3
HH714,6,1,Sister,18,F,1,5,2,1,0,0,1,1,3,3
HH714,7,1,Brother,13,M,0,5,2,1,0,0,1,1,3,3
HH714,8,1,Brother,3,M,0,5,2,1,0,0,1,1,3,3
HH715,1,1,Wife,37,F,1,5,2,1,0,0,0,0,3,3
HH715,2,1,Nephew,15,M,0,5,2,1,0,0,0,0,3,3
HH715,3,1,Daughter,13,F,0,5,2,1,0,0,0,0,3,3
HH715,4,1,Daughter,7,F,0,5,2,1,0,0,0,0,3,3
HH715,5,1,Daughter,3,F,0,5,2,1,0,0,0,0,3,3
HH715,6,1,Daughter,0,F,1,5,2,1,0,0,0,0,3,3
HH715,7,1,Son,10,M,0,5,2,1,0,0,0,0,3,3
HH715,8,1,Father,49,M,1,5,2,1,0,0,0,0,3,3
HH715,9,1,Mother,37,F,1,5,2,1,0,0,0,0,3,3
HH715,10,1,Nephew,15,M,0,5,2,1,0,0,0,0,3,3
HH715,11,1,Sister,13,F,0,5,2,1,0,0,0,0,3,3
HH715,12,1,Sister,7,F,0,5,2,1,0,0,0,0,3,3
HH715,13,1,Brother,10,M,0,5,2,1,0,0,0,0,3,3
HH715,14,1,Sister,3,F,0,5,2,1,0,0,0,0,3,3
HH716,1,1,Mother,42,F,0,5,2,1,0,0,0,0,3,3
HH716,2,1,Sister,10,F,1,5,2,1,0,0,0,0,3,3
HH716,3,1,Sister,6,F,1,5,2,1,0,0,0,0,3,3
HH716,4,1,Father,46,M,0,5,2,1,0,0,0,0,3,3
HH717,1,1,Grandmother,67,F,1,5,2,1,0,0,0,0,3,3
HH717,2,1,Daughter-in-law,18,F,0,5,2,1,0,0,0,0,3,3
HH717,3,1,Niece,0,F,0,5,2,1,0,0,0,0,3,3
HH717,4,1,Niece,4,F,0,5,2,1,0,0,0,0,3,3
HH718,1,1,Sister,9,F,0,2,5, ,0,0,0,0,2,1
HH718,2,1,Uncle,45,M,0,2,5, ,0,0,0,0,2,1
HH718,3,1,Brother,7,M,0,2,5, ,0,0,0,0,2,1
HH718,4,1,Father,35,M,1,2,5, ,0,0,0,0,2,1
HH718,5,1,Mother,25,F,1,2,5, ,0,0,0,0,2,1
HH719,1,1,Niece,12,F,0, , , , , , , , , 
HH719,2,1,Stepfather,49,M,0, , , , , , , , , 
HH719,3,1,Mother,49,F,0, , , , , , , , , 
HH719,4,1,Brother,24,M,1, , , , , , , , , 
HH720,1,1,Mother,36,F,1,5,2,1,0,0,0,0,3,3
HH720,2,1,Brother,16,M,1,5,2,1,0,0,0,0,3,3
HH720,3,1,Brother,13,M,1,5,2,1,0,0,0,0,3,3
HH720,4,1,Brother,12,M,1,5,2,1,0,0,0,0,3,3
HH720,5,1,Brother,2,M,1,5,2,1,0,0,0,0,3,3
HH720,6,1,Mother,36,F,1,5,2,1,0,0,0,0,3,3
HH720,7,1,Father,42,M,1,5,2,1,0,0,0,0,3,3
HH720,8,1,Brother,16,M,0,5,2,1,0,0,0,0,3,3
HH720,9,1,Brother,12,M,0,5,2,1,0,0,0,0,3,3
HH720,10,1,Brother,9,M,0,5,2,1,0,0,0,0,3,3
HH720,11,1,Brother,2,M,1,5,2,1,0,0,0,0,3,3
HH721,1,1,Husband,60,M,1,5,2,1,1,1,1,1,3,3
HH721,2,1,Son,14,M,0,5,2,1,1,1,1,1,3,3
HH721,3,1,Son,25,M,0,5,2,1,1,1,1,1,3,3
HH722,1,1,Brother,13,M,1, , , , , , , , , 
HH722,2,1,Mother,48,F,0, , , , , , , , , 
HH722,3,1,Father,54,M,0, , , , , , , , , 
HH723,1,1,Mother,36,F,0,10,2,1,0,0,0,0,3,3
HH723,2,1,Sister,12,F,1,10,2,1,0,0,0,0,3,3
HH723,3,1,Brother,,M,0,10,2,1,0,0,0,0,3,3
HH724,1,1,Sister,5,F,1, , , , , , , , , 
HH724,2,1,Mother,35,F,0, , , , , , , , , 
HH724,3,1,Father,42,M,0, , , , , , , , , 
HH724,4,1,Brother,15,M,1, , , , , , , , , 
HH724,5,1,Sister,10,F,1, , , , , , , , , 
HH725,1,1,Father,54,M,1, , , , , , , , , 
HH725,2,1,Mother,44,F,1, , , , , , , , , 
HH725,3,1,Brother,21,M,0, , , , , , , , , 
HH725,4,1,Brother,16,M,0, , , , , , , , , 
HH725,5,1,Brother,14,M,0, , , , , , , , , 
HH726,1,1,Husband,44,M,1,4,3,1,0,0,0,0,3,3
HH726,2,1,Daughter,15,F,1,4,3,1,0,0,0,0,3,3
HH726,3,1,Daughter,12,F,1,4,3,1,0,0,0,0,3,3
HH726,4,1,Son,6,M,1,4,3,1,0,0,0,0,3,3
HH727,1,1,Mother,39,F,1,5,2,1,0,0,1,0,3,3
HH727,2,1,Brother,19,M,0,5,2,1,0,0,1,0,3,3
HH727,3,1,Brother,15,M,0,5,2,1,0,0,1,0,3,3
HH727,4,1,Brother,10,M,0,5,2,1,0,0,1,0,3,3
HH728,1,1,Father,35,M,0, , , , , , , , , 
HH728,2,1,Mother,32,F,0, , , , , , , , , 
HH728,3,1,Sister,12,F,1, , , , , , , , , 
HH729,1,1,Husband,27,M,1,5,2,1,1,0,1,0,3,3
HH729,2,1,Son,0,M,1,5,2,1,1,0,1,0,3,3
HH729,3,1,Mother,22,F,1,5,2,1,1,0,1,0,3,3
HH729,4,1,Father,27,M,1,5,2,1,1,0,1,0,3,3
HH730,1,1,Mother,48,F,0,4,2,1,0,0,1,1,2,3
HH730,2,1,Father,49,M,0,4,2,1,0,0,1,1,2,3
HH730,3,1,Sister,22,F,1,4,2,1,0,0,1,1,2,3
HH730,4,1,Sister,17,F,1,4,2,1,0,0,1,1,2,3
HH730,5,1,Sister,15,F,1,4,2,1,0,0,1,1,2,3
HH731,1,1,Husband,30,M,1,5,2,1,0,0,1,0,3,3
HH731,2,1,Daughter,6,F,1,5,2,1,0,0,1,0,3,3
HH732,1,1,Father,26,M,0,5,2,1,0,0,0,0,3,3
HH732,2,1,Mother,23,F,0,5,2,1,0,0,0,0,3,3
HH732,3,1,Aunt,1,F,0,5,2,1,0,0,0,0,3,3
HH732,4,1,Father,60,M,0,5,2,1,0,0,0,0,3,3
HH732,5,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH733,1,1,Mother,2,F,1,6,2,1,0,0,1,1,3,3
HH733,2,1,other relative,12,F,1,6,2,1,0,0,1,1,3,3
HH734,1,1,Mother,32,F,1,5,2,1,0,0,0,0,3,3
HH734,2,1,Father,36,M,1,5,2,1,0,0,0,0,3,3
HH734,3,1,Sister,12,F,0,5,2,1,0,0,0,0,3,3
HH734,4,1,Sister,8,F,0,5,2,1,0,0,0,0,3,3
HH735,1,1,Father,46,M,0, , , , , , , , , 
HH735,2,1,Brother,23,M,1, , , , , , , , , 
HH735,3,1,Brother,9,M,1, , , , , , , , , 
HH735,4,1,Mother,42,F,0, , , , , , , , , 
HH736,1,1,Father,33,M,1,5,2,1,0,0,0,0,3,3
HH736,2,1,Mother,26,F,1,5,2,1,0,0,0,0,3,3
HH736,3,1,Nephew,20,M,0,5,2,1,0,0,0,0,3,3
HH736,4,1,Brother,11,M,0,5,2,1,0,0,0,0,3,3
HH736,5,1,Brother,6,M,0,5,2,1,0,0,0,0,3,3
HH737,1,1,Grandmother,49,F,1,5,3,1,0,0,0,0,3,3
HH737,2,1,Aunt,20,F,1,5,3,1,0,0,0,0,3,3
HH737,3,1,Aunt,16,F,1,5,3,1,0,0,0,0,3,3
HH737,4,1,Aunt,14,F,1,5,3,1,0,0,0,0,3,3
HH737,5,1,Sister,1,F,1,5,3,1,0,0,0,0,3,3
HH738,1,1,Mother,41,F,1,5,2,1,0,0,0,0,2,1
HH738,2,1,Niece,11,F,1,5,2,1,0,0,0,0,2,1
HH739,1,1,Wife,21,F,1,5,2,1,1,0,1,1,3,3
HH739,2,1,Son,3,M,1,5,2,1,1,0,1,1,3,3
HH739,3,1,Son,0,M,1,5,2,1,1,0,1,1,3,3
HH739,4,1,Not related,20,M,0,5,2,1,1,0,1,1,3,3
HH739,5,1,Father,35,M,1,5,2,1,1,0,1,1,3,3
HH739,6,1,Son,0,M,1,5,2,1,1,0,1,1,3,3
HH739,7,1,Son,3,M,1,5,2,1,1,0,1,1,3,3
HH739,8,1,Son,21,M,0,5,2,1,1,0,1,1,3,3
HH739,9,1,Father,35,M,1,5,2,1,1,0,1,1,3,3
HH739,10,1,Mother,22,F,1,5,2,1,1,0,1,1,3,3
HH739,11,1,Brother,3,M,1,5,2,1,1,0,1,1,3,3
HH739,12,1,Brother,21,M,0,5,2,1,1,0,1,1,3,3
HH740,1,1,Father,41,M,1,5,2,1,0,0,0,0,3,3
HH740,2,1,Son,6,M,0,5,2,1,0,0,0,0,3,3
HH740,3,1,Son,1,M,1,5,2,1,0,0,0,0,3,3
HH740,4,1,Daughter,12,F,0,5,2,1,0,0,0,0,3,3
HH740,5,1,Daughter,12,F,0,5,2,1,0,0,0,0,3,3
HH740,6,1,Daughter,6,F,0,5,2,1,0,0,0,0,3,3
HH741,1,1,Brother,20,M,1,5,2,1,0,0,0,1,3,3
HH741,2,1,Brother,18,M,1,5,2,1,0,0,0,1,3,3
HH741,3,1,Brother,16,M,1,5,2,1,0,0,0,1,3,3
HH741,4,1,Brother,14,M,1,5,2,1,0,0,0,1,3,3
HH742,1,1,Mother,44,F,0,5,2,2,0,0,0,0,3,1
HH743,1,1,Mother,55,F,1,5,2,1,0,0,0,0,2,3
HH743,2,1,Brother,24,M,0,5,2,1,0,0,0,0,2,3
HH743,3,1,Other relative,25,F,0,5,2,1,0,0,0,0,2,3
HH743,4,1,Other relative,2,M,1,5,2,1,0,0,0,0,2,3
HH743,5,1,Sister,18,F,1,5,2,1,0,0,0,0,2,3
HH744,1,1,Husband,27,M,1,5,2,1,0,0,0,0,3,3
HH744,2,1,Son,0,M,1,5,2,1,0,0,0,0,3,3
HH744,3,1,Father,27,M,1,5,2,1,0,0,0,0,3,3
HH744,4,1,Mother,21,F,1,5,2,1,0,0,0,0,3,3
HH745,1,1,Grandfather,57,M,0, , , , , , , , , 
HH745,2,1,Uncle,17,M,1, , , , , , , , , 
HH745,3,1,Grandmother,46,F,0, , , , , , , , , 
HH746,1,1,Husband,54,M,1,4,2,1,0,0,1,0,2,1
HH746,2,1,Son,12,M,1,4,2,1,0,0,1,0,2,1
HH746,3,1,Son,5,M,1,4,2,1,0,0,1,0,2,1
HH747,1,1,Wife,52,F,1,4,2,1,0,0,1,1,3,3
HH747,2,1,Daughter,17,F,0,4,2,1,0,0,1,1,3,3
HH747,3,1,Daughter-in-law,30,F,0,4,2,1,0,0,1,1,3,3
HH747,4,1,Son,30,M,0,4,2,1,0,0,1,1,3,3
HH747,5,1,Daughter-in-law,24,F,0,4,2,1,0,0,1,1,3,3
HH747,6,1,Grandchild,20,M,0,4,2,1,0,0,1,1,3,3
HH747,7,1,Grandchild,12,F,0,4,2,1,0,0,1,1,3,3
HH747,8,1,Grandchild,9,F,1,4,2,1,0,0,1,1,3,3
HH747,9,1,Grandchild,5,F,0,4,2,1,0,0,1,1,3,3
HH747,10,1,Grandchild,5,F,0,4,2,1,0,0,1,1,3,3
HH747,11,1,Grandchild,2,F,0,4,2,1,0,0,1,1,3,3
HH748,1,1,Father,76,M,0,4,3,1,0,0,0,0,3,3
HH748,2,1,Mother,53,F,0,4,3,1,0,0,0,0,3,3
HH749,1,1,Mother,34,F,1,5,5, ,0,0,0,0,2,1
HH749,2,1,Brother,11,M,1,5,5, ,0,0,0,0,2,1
HH749,3,1,Brother,3,M,1,5,5, ,0,0,0,0,2,1
HH750,1,1,Father,46,M,0, , , , , , , , , 
HH750,2,1,Brother,22,M,0, , , , , , , , , 
HH750,3,1,Brother,16,M,0, , , , , , , , , 
HH750,4,1,Niece,10,F,1, , , , , , , , , 
HH750,5,1,Sister,20,F,1, , , , , , , , , 
HH751,1,1,Husband,38,M,1,5,2,1,0,0,0,0,3,3
HH751,2,1,Son,15,M,0,5,2,1,0,0,0,0,3,3
HH751,3,1,Daughter,12,F,0,5,2,1,0,0,0,0,3,3
HH751,4,1,Daughter,9,F,0,5,2,1,0,0,0,0,3,3
HH751,5,1,Son,6,M,0,5,2,1,0,0,0,0,3,3
HH751,6,1,Son,2,M,1,5,2,1,0,0,0,0,3,3
HH752,1,1,Sister,2,F,1,5,3,1,0,0,0,1,3,3
HH752,2,1,Sister,3,F,1,5,3,1,0,0,0,1,3,3
HH752,3,1,Sister,5,F,0,5,3,1,0,0,0,1,3,3
HH752,4,1,Brother,7,M,1,5,3,1,0,0,0,1,3,3
HH752,5,1,Grandmother,50,F,1,5,3,1,0,0,0,1,3,3
HH752,6,1,Other relative,24,M,0,5,3,1,0,0,0,1,3,3
HH752,7,1,Other relative,28,M,0,5,3,1,0,0,0,1,3,3
HH752,8,1,Father,31,M,0,5,3,1,0,0,0,1,3,3
HH752,9,1,Other relative,18,F,0,5,3,1,0,0,0,1,3,3
HH752,10,1,Sister,2,F,0,5,3,1,0,0,0,1,3,3
HH752,11,1,Brother,7,M,0,5,3,1,0,0,0,1,3,3
HH752,12,1,Sister,4,F,0,5,3,1,0,0,0,1,3,3
HH752,13,1,other relative,28,M,0,5,3,1,0,0,0,1,3,3
HH752,14,1,other relative,31,M,0,5,3,1,0,0,0,1,3,3
HH752,15,1,Father,24,M,1,5,3,1,0,0,0,1,3,3
HH752,16,1,Grandmother,50,F,0,5,3,1,0,0,0,1,3,3
HH752,17,1,Mother,18,F,1,5,3,1,0,0,0,1,3,3
HH752,18,1,Sister,3,F,0,5,3,1,0,0,0,1,3,3
HH753,1,1,Husband,56,M,1,5,2,1,0,0,0,0,3,3
HH753,2,1,Son,29,M,0,5,2,1,0,0,0,0,3,3
HH753,3,1,Grandchild,7,M,0,5,2,1,0,0,0,0,3,3
HH754,1,1,Mother,77,F,0,5,3,1,0,0,0,0,3,3
