hh_id,hhline,hh_member_id,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH1009,1,HH1009_1,1,Wife,50,F,1,5,2,1,0,0,0,0,3,3
HH1009,2,HH1009_2,1,Grandchild,1,F,1,5,2,1,0,0,0,0,3,3
HH1009,3,HH1009_3,1,Daughter,19,F,0,5,2,1,0,0,0,0,3,3
HH1009,4,HH1009_4,1,Son,27,M,0,5,2,1,0,0,0,0,3,3
HH1010,1,HH1010_1,1,Mother,47,F,0,5,2,1,1,0,1,1,3,3
HH1010,2,HH1010_2,1,Sister,11,F,1,5,2,1,1,0,1,1,3,3
HH1010,3,HH1010_3,1,Nephew,6,M,0,5,2,1,1,0,1,1,3,3
HH1010,4,HH1010_4,1,Niece,12,F,1,5,2,1,1,0,1,1,3,3
HH1011,1,HH1011_1,1,Grandchild,13,F,1,5,2,1,0,0,0,0,3,3
HH1011,2,HH1011_2,1,Grandchild,7,M,1,5,2,1,0,0,0,0,3,3
HH1012,1,HH1012_1,1,Mother,30,F,1,5,2,1,0,0,0,0,2,1
HH1012,2,HH1012_2,1,Niece,7,F,1,5,2,1,0,0,0,0,2,1
HH1012,3,HH1012_3,1,Father,30,M,1,5,2,1,0,0,0,0,2,1
HH1012,4,HH1012_4,1,Niece,9,F,1,5,2,1,0,0,0,0,2,1
HH1013,1,HH1013_1,1,Father,36,M,0,5,2,2,0,0,0,0,2,1
HH1013,2,HH1013_2,1,Mother,33,F,1,5,2,2,0,0,0,0,2,1
HH1013,3,HH1013_3,1,Brother,11,M,0,5,2,2,0,0,0,0,2,1
HH1014,1,HH1014_1,1,Aunt,65,F,0,5,2,1,0,0,1,0,3,3
HH1015,1,HH1015_1,1,Grandmother,62,F,0,5,2,2,0,0,0,0,2,1
HH1015,2,HH1015_2,1,Brother,19,M,1,5,2,2,0,0,0,0,2,1
HH1015,3,HH1015_3,1,Sister,21,F,0,5,2,2,0,0,0,0,2,1
HH1015,4,HH1015_4,1,Niece,16,F,0,5,2,2,0,0,0,0,2,1
HH1015,5,HH1015_5,1,Grandfather,75,M,1,5,2,2,0,0,0,0,2,1
HH1015,6,HH1015_6,1,Aunt,22,F,0,5,2,2,0,0,0,0,2,1
HH1016,1,HH1016_1,1,Mother,39,F,0,5,2,1,0,0,1,0,3,3
HH1016,2,HH1016_2,1,Father,43,M,0,5,2,1,0,0,1,0,3,3
HH1016,3,HH1016_3,1,Brother,10,M,1,5,2,1,0,0,1,0,3,3
HH1016,4,HH1016_4,1,Sister,5,F,0,5,2,1,0,0,1,0,3,3
HH1017,1,HH1017_1,1,Father,61,M,0,10,2,1,0,0,0,0,3,3
HH1017,2,HH1017_2,1,Mother,47,F,0,10,2,1,0,0,0,0,3,3
HH1018,1,HH1018_1,1,Grandmother,70,F,0,5,2,1,0,0,0,0,3,3
HH1018,2,HH1018_2,1,Aunt,37,F,0,5,2,1,0,0,0,0,3,3
HH1018,3,HH1018_3,1,Brother,16,M,1,5,2,1,0,0,0,0,3,3
HH1018,4,HH1018_4,1,Niece,12,F,0,5,2,1,0,0,0,0,3,3
HH1019,1,HH1019_1,1,Mother,2,F,0,5,2,1,0,0,0,0,2,3
HH1019,2,HH1019_2,1,Brother,15,M,0,5,2,1,0,0,0,0,2,3
HH1019,3,HH1019_3,1,Sister,12,F,1,5,2,1,0,0,0,0,2,3
HH1019,4,HH1019_4,1,Sister,8,F,1,5,2,1,0,0,0,0,2,3
HH1019,5,HH1019_5,1,Father,45,M,0,5,2,1,0,0,0,0,2,3
HH1019,6,HH1019_6,1,Brother,18,M,1,5,2,1,0,0,0,0,2,3
HH1020,1,HH1020_1,1,Mother,66,F,1,5,2,1,0,0,1,0,3,3
HH1020,2,HH1020_2,1,Daughter,14,F,1,5,2,1,0,0,1,0,3,3
HH1020,3,HH1020_3,1,Son,12,M,0,5,2,1,0,0,1,0,3,3
HH1021,1,HH1021_1,1,Grandchild,20,M,0,5,2,1,0,0,0,0,3,3
HH1021,2,HH1021_2,1,Grandchild,16,F,0,5,2,1,0,0,0,0,3,3
HH1021,3,HH1021_3,1,Grandchild,6,M,1,5,2,1,0,0,0,0,3,3
HH1022,1,HH1022_1,1,Husband,74,M,1,5,2,1,0,0,0,0,3,3
HH1022,2,HH1022_2,1,Grandchild,15,F,0,5,2,1,0,0,0,0,3,3
HH1022,3,HH1022_3,1,Grandchild,10,F,0,5,2,1,0,0,0,0,3,3
HH1023,1,HH1023_1,1,Wife,3,F,1,5,2,1,0,0,0,0,3,3
HH1023,2,HH1023_2,1,Son,7,M,0,5,2,1,0,0,0,0,3,3
HH1023,3,HH1023_3,1,Son,3,M,1,5,2,1,0,0,0,0,3,3
HH1023,4,HH1023_4,1,Daughter,5,F,0,5,2,1,0,0,0,0,3,3
HH1023,5,HH1023_5,1,Daughter,15,F,0,5,2,1,0,0,0,0,3,3
HH1023,6,HH1023_6,1,Daughter,9,F,0,5,2,1,0,0,0,0,3,3
HH1024,1,HH1024_1,1,Mother,65,F,0,5,5,NA,0,0,0,0,3,3
HH1024,2,HH1024_2,1,Wife,20,F,1,5,5,NA,0,0,0,0,3,3
HH1024,3,HH1024_3,1,Nephew,13,M,0,5,5,NA,0,0,0,0,3,3
HH1024,4,HH1024_4,1,Niece,8,F,0,5,5,NA,0,0,0,0,3,3
HH1024,5,HH1024_5,1,Niece,8,F,0,5,5,NA,0,0,0,0,3,3
HH1024,6,HH1024_6,1,Nephew,3,M,0,5,5,NA,0,0,0,0,3,3
HH1025,1,HH1025_1,1,Mother,55,F,0,5,2,1,0,0,1,0,2,1
HH1025,2,HH1025_2,1,Brother,28,M,0,5,2,1,0,0,1,0,2,1
HH1025,3,HH1025_3,1,Sister,23,F,0,5,2,1,0,0,1,0,2,1
HH1025,4,HH1025_4,1,Grandchild,2,F,0,5,2,1,0,0,1,0,2,1
HH1025,5,HH1025_5,1,Son,4,M,0,5,2,1,0,0,1,0,2,1
HH1025,6,HH1025_6,1,Aunt,22,F,0,5,2,1,0,0,1,0,2,1
HH1026,1,HH1026_1,1,Grandfather,65,M,0,4,2,1,0,0,0,0,3,3
HH1026,2,HH1026_2,1,Grandmother,55,F,0,4,2,1,0,0,0,0,3,3
HH1026,3,HH1026_3,1,Brother,15,M,1,4,2,1,0,0,0,0,3,3
HH1026,4,HH1026_4,1,Sister,2,F,0,4,2,1,0,0,0,0,3,3
HH1026,5,HH1026_5,1,Sister,2,F,0,4,2,1,0,0,0,0,3,3
HH1026,6,HH1026_6,1,Brother,7,M,1,4,2,1,0,0,0,0,3,3
HH1027,1,HH1027_1,1,Mother,26,F,1,6,5,NA,0,0,1,0,3,3
HH1027,2,HH1027_2,1,Father,32,M,1,6,5,NA,0,0,1,0,3,3
HH1027,3,HH1027_3,1,Brother,6,M,1,6,5,NA,0,0,1,0,3,3
HH1028,1,HH1028_1,1,Grandmother,78,F,0,5,2,1,0,0,0,0,3,3
HH1028,2,HH1028_2,1,Brother,15,M,1,5,2,1,0,0,0,0,3,3
HH1028,3,HH1028_3,1,Not related,24,M,0,5,2,1,0,0,0,0,3,3
HH1029,1,HH1029_1,1,Sister,11,F,0,5,2,1,0,0,1,0,3,3
HH1029,2,HH1029_2,1,Mother,30,F,1,5,2,1,0,0,1,0,3,3
HH1029,3,HH1029_3,1,Sister,9,F,0,5,2,1,0,0,1,0,3,3
HH1029,4,HH1029_4,1,Sister,7,F,0,5,2,1,0,0,1,0,3,3
HH1029,5,HH1029_5,1,Father,35,M,1,5,2,1,0,0,1,0,3,3
HH1030,1,HH1030_1,1,Mother,24,F,1,5,2,1,0,0,0,0,3,3
HH1030,2,HH1030_2,1,Brother,4,M,1,5,2,1,0,0,0,0,3,3
HH1030,3,HH1030_3,1,Niece,4,F,1,5,2,1,0,0,0,0,3,3
HH1031,1,HH1031_1,1,Mother,36,F,1,5,2,1,0,0,1,1,3,3
HH1031,2,HH1031_2,1,Brother,5,M,1,5,2,1,0,0,1,1,3,3
HH1032,1,HH1032_1,1,Grandmother,70,F,0,5,2,1,0,0,0,0,3,3
HH1032,2,HH1032_2,1,Niece,15,F,0,5,2,1,0,0,0,0,3,3
HH1033,1,HH1033_1,1,Mother,52,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1033,2,HH1033_2,1,Father,59,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1033,3,HH1033_3,1,Sister,26,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1033,4,HH1033_4,1,Niece,1,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1034,1,HH1034_1,1,Grandfather,81,M,0,5,2,1,0,0,1,0,1,1
HH1034,2,HH1034_2,1,Grandmother,68,F,0,5,2,1,0,0,1,0,1,1
HH1034,3,HH1034_3,1,Brother,7,M,1,5,2,1,0,0,1,0,1,1
HH1034,4,HH1034_4,1,Nephew,7,M,1,5,2,1,0,0,1,0,1,1
HH1035,1,HH1035_1,1,Father,54,M,0,5,2,1,0,0,0,0,3,3
HH1035,2,HH1035_2,1,Mother,67,F,0,5,2,1,0,0,0,0,3,3
HH1035,3,HH1035_3,1,Sister,46,F,0,5,2,1,0,0,0,0,3,3
HH1035,4,HH1035_4,1,Daughter,8,F,1,5,2,1,0,0,0,0,3,3
HH1035,5,HH1035_5,1,Son,0,M,0,5,2,1,0,0,0,0,3,3
HH1035,6,HH1035_6,1,Grandfather,54,M,0,5,2,1,0,0,0,0,3,3
HH1035,7,HH1035_7,1,Grandmother,67,F,0,5,2,1,0,0,0,0,3,3
HH1035,8,HH1035_8,1,Mother,46,F,1,5,2,1,0,0,0,0,3,3
HH1035,9,HH1035_9,1,Uncle,8,M,0,5,2,1,0,0,0,0,3,3
HH1036,1,HH1036_1,1,Grandfather,81,M,0,5,2,1,0,0,0,0,3,3
HH1036,2,HH1036_2,1,Grandmother,74,F,0,5,2,1,0,0,0,0,3,3
HH1036,3,HH1036_3,1,Sister,20,F,0,5,2,1,0,0,0,0,3,3
HH1037,1,HH1037_1,1,Mother,42,F,0,5,2,1,0,0,0,1,3,3
HH1037,2,HH1037_2,1,Father,60,M,0,5,2,1,0,0,0,1,3,3
HH1037,3,HH1037_3,1,Sister,18,F,0,5,2,1,0,0,0,1,3,3
HH1037,4,HH1037_4,1,Brother,16,M,1,5,2,1,0,0,0,1,3,3
HH1037,5,HH1037_5,1,Sister,5,F,0,5,2,1,0,0,0,1,3,3
HH1038,1,HH1038_1,1,Son,19,M,0,4,2,1,0,0,0,0,3,3
HH1038,2,HH1038_2,1,Son,13,M,0,4,2,1,0,0,0,0,3,3
HH1039,1,HH1039_1,1,Mother,37,F,1,5,3,1,0,0,0,0,2,3
HH1040,1,HH1040_1,1,Husband,70,M,1,5,2,1,0,0,1,0,3,3
HH1041,1,HH1041_1,1,Grandmother,89,F,1,4,2,1,0,0,0,0,3,3
HH1042,1,HH1042_1,1,Husband,29,M,1,5,2,1,0,0,1,1,3,3
HH1042,2,HH1042_2,1,Aunt,19,F,0,5,2,1,0,0,1,1,3,3
HH1042,3,HH1042_3,1,Son,5,M,0,5,2,1,0,0,1,1,3,3
HH1042,4,HH1042_4,1,Son,1,M,1,5,2,1,0,0,1,1,3,3
HH1043,1,HH1043_1,1,Daughter,52,F,0,4,2,1,0,0,1,0,3,3
HH1043,2,HH1043_2,1,Grandchild,13,M,0,4,2,1,0,0,1,0,3,3
HH1043,3,HH1043_3,1,Grandchild,10,M,0,4,2,1,0,0,1,0,3,3
HH1043,4,HH1043_4,1,Not related,19,M,0,4,2,1,0,0,1,0,3,3
HH1044,1,HH1044_1,1,Mother,72,F,0,6,2,1,0,0,1,0,3,3
HH1044,2,HH1044_2,1,Father,78,M,0,6,2,1,0,0,1,0,3,3
HH1044,3,HH1044_3,1,Son,21,M,0,6,2,1,0,0,1,0,3,3
HH1044,4,HH1044_4,1,Daughter,10,F,1,6,2,1,0,0,1,0,3,3
HH1044,5,HH1044_5,1,Son,12,M,0,6,2,1,0,0,1,0,3,3
HH1044,6,HH1044_6,1,Son,13,M,0,6,2,1,0,0,1,0,3,3
HH1044,7,HH1044_7,1,Son,18,M,0,6,2,1,0,0,1,0,3,3
HH1044,8,HH1044_8,1,Son,14,M,0,6,2,1,0,0,1,0,3,3
HH1044,9,HH1044_9,1,Son,12,M,0,6,2,1,0,0,1,0,3,3
HH1045,1,HH1045_1,1,Daughter,16,F,1,5,2,1,0,0,0,0,2,3
HH1045,2,HH1045_2,1,Son,9,M,1,5,2,1,0,0,0,0,2,3
HH1045,3,HH1045_3,1,Son,9,M,1,5,2,1,0,0,0,0,2,3
HH1046,1,HH1046_1,1,Husband,29,M,1,4,2,1,0,0,1,0,3,3
HH1046,2,HH1046_2,1,Daughter,0,F,1,4,2,1,0,0,1,0,3,3
HH1046,3,HH1046_3,1,Father,29,M,1,4,2,1,0,0,1,0,3,3
HH1046,4,HH1046_4,1,Mother,23,F,1,4,2,1,0,0,1,0,3,3
HH1047,1,HH1047_1,1,Son,9,M,0,4,2,1,0,0,0,0,3,3
HH1047,2,HH1047_2,1,Son,12,M,0,4,2,1,0,0,0,0,3,3
HH1048,1,HH1048_1,1,Aunt,50,F,0,5,2,1,0,0,0,0,3,3
HH1048,2,HH1048_2,1,Brother,56,M,0,5,2,1,0,0,0,0,3,3
HH1048,3,HH1048_3,1,Brother,20,M,1,5,2,1,0,0,0,0,3,3
HH1048,4,HH1048_4,1,Brother,26,M,0,5,2,1,0,0,0,0,3,3
HH1048,5,HH1048_5,1,Aunt,23,F,0,5,2,1,0,0,0,0,3,3
HH1048,6,HH1048_6,1,Sister,18,F,0,5,2,1,0,0,0,0,3,3
HH1048,7,HH1048_7,1,Son,3,M,0,5,2,1,0,0,0,0,3,3
HH1049,1,HH1049_1,1,Mother,55,F,0,5,2,1,0,0,1,0,3,1
HH1049,2,HH1049_2,1,Wife,22,F,1,5,2,1,0,0,1,0,3,1
HH1049,3,HH1049_3,1,Son,1,M,1,5,2,1,0,0,1,0,3,1
HH1049,4,HH1049_4,1,Niece,6,F,0,5,2,1,0,0,1,0,3,1
HH1050,1,HH1050_1,1,Father,63,M,0,5,2,1,0,0,1,1,3,3
HH1050,2,HH1050_2,1,Mother,54,F,0,5,2,1,0,0,1,1,3,3
HH1050,3,HH1050_3,1,Son,2,M,1,5,2,1,0,0,1,1,3,3
HH1050,4,HH1050_4,1,Daughter,6,F,1,5,2,1,0,0,1,1,3,3
HH1050,5,HH1050_5,1,Son,4,M,1,5,2,1,0,0,1,1,3,3
HH1050,6,HH1050_6,1,Son,10,M,0,5,2,1,0,0,1,1,3,3
HH1050,7,HH1050_7,1,Son,17,M,0,5,2,1,0,0,1,1,3,3
HH1050,8,HH1050_8,1,Daughter,3,F,1,5,2,1,0,0,1,1,3,3
HH1050,9,HH1050_9,1,Brother,18,M,0,5,2,1,0,0,1,1,3,3
HH1051,1,HH1051_1,1,Grandfather,75,M,0,5,2,1,0,0,0,0,3,3
HH1051,2,HH1051_2,1,Grandmother,60,F,0,5,2,1,0,0,0,0,3,3
HH1051,3,HH1051_3,1,Aunt,26,F,0,5,2,1,0,0,0,0,3,3
HH1051,4,HH1051_4,1,Niece,2,F,0,5,2,1,0,0,0,0,3,3
HH1052,1,HH1052_1,1,Aunt,49,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1052,2,HH1052_2,1,Aunt,21,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1052,3,HH1052_3,1,Aunt,17,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1052,4,HH1052_4,1,Uncle,33,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1052,5,HH1052_5,1,Uncle,29,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1052,6,HH1052_6,1,Brother,2,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1052,7,HH1052_7,1,Cousin,2,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1052,8,HH1052_8,1,Cousin,1,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1053,1,HH1053_1,1,Father,32,M,1,4,2,2,0,0,0,0,3,3
HH1053,2,HH1053_2,1,Mother,26,F,1,4,2,2,0,0,0,0,3,3
HH1053,3,HH1053_3,1,Brother,4,M,1,4,2,2,0,0,0,0,3,3
HH1054,1,HH1054_1,1,Son,11,M,0,5,2,1,0,0,1,0,3,3
HH1054,2,HH1054_2,1,Niece,8,F,0,5,2,1,0,0,1,0,3,3
HH1055,1,HH1055_1,1,Aunt,39,F,0,5,2,1,0,0,1,0,3,3
HH1055,2,HH1055_2,1,Uncle,53,M,0,5,2,1,0,0,1,0,3,3
HH1055,3,HH1055_3,1,Cousin,7,M,1,5,2,1,0,0,1,0,3,3
HH1055,4,HH1055_4,1,Cousin,14,F,0,5,2,1,0,0,1,0,3,3
HH1055,5,HH1055_5,1,Cousin,10,F,0,5,2,1,0,0,1,0,3,3
HH1056,1,HH1056_1,1,Father,33,M,1,6,2,1,0,0,0,0,4,3
HH1056,2,HH1056_2,1,Mother,27,F,1,6,2,1,0,0,0,0,4,3
HH1056,3,HH1056_3,1,Brother,9,M,1,6,2,1,0,0,0,0,4,3
HH1057,1,HH1057_1,1,Wife,61,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1057,2,HH1057_2,1,Son,32,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1057,3,HH1057_3,1,Son,25,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1057,4,HH1057_4,1,Son,17,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1058,1,HH1058_1,1,Mother,43,F,0,1,1,1,1,1,0,1,3,3
HH1058,2,HH1058_2,1,Sister,15,F,1,1,1,1,1,1,0,1,3,3
HH1058,3,HH1058_3,1,Niece,18,F,1,1,1,1,1,1,0,1,3,3
HH1058,4,HH1058_4,1,Aunt,12,F,1,1,1,1,1,1,0,1,3,3
HH1058,5,HH1058_5,1,Grandmother,62,F,1,1,1,1,1,1,0,1,3,3
HH1058,6,HH1058_6,1,Father,47,M,0,1,1,1,1,1,0,1,3,3
HH1058,7,HH1058_7,1,Sister,12,F,1,1,1,1,1,1,0,1,3,3
HH1059,1,HH1059_1,1,Son,42,M,0,5,3,1,0,0,1,0,3,3
HH1059,2,HH1059_2,1,Daughter-in-law,39,F,0,5,3,1,0,0,1,0,3,3
HH1059,3,HH1059_3,1,Grandchild,17,F,1,5,3,1,0,0,1,0,3,3
HH1059,4,HH1059_4,1,Grandchild,10,M,1,5,3,1,0,0,1,0,3,3
HH1059,5,HH1059_5,1,Grandchild,10,M,1,5,3,1,0,0,1,0,3,3
HH1060,1,HH1060_1,1,Aunt,56,F,0,5,2,1,0,0,1,0,3,3
HH1060,2,HH1060_2,1,Grandmother,99,F,0,5,2,1,0,0,1,0,3,3
HH1060,3,HH1060_3,1,Cousin,31,M,0,5,2,1,0,0,1,0,3,3
HH1060,4,HH1060_4,1,Cousin,36,M,0,5,2,1,0,0,1,0,3,3
HH1060,5,HH1060_5,1,Nephew,7,M,0,5,2,1,0,0,1,0,3,3
HH1061,1,HH1061_1,1,Grandmother,56,F,1,5,2,1,0,0,1,0,3,3
HH1061,2,HH1061_2,1,Uncle,22,M,0,5,2,1,0,0,1,0,3,3
HH1061,3,HH1061_3,1,Sister,8,F,1,5,2,1,0,0,1,0,3,3
HH1061,4,HH1061_4,1,Brother,11,M,0,5,2,1,0,0,1,0,3,3
HH1061,5,HH1061_5,1,Brother,12,M,0,5,2,1,0,0,1,0,3,3
HH1061,6,HH1061_6,1,Sister,2,F,1,5,2,1,0,0,1,0,3,3
HH1061,7,HH1061_7,1,Cousin,8,F,1,5,2,1,0,0,1,0,3,3
HH1062,1,HH1062_1,1,Daughter,18,F,0,1,2,1,1,1,1,1,3,3
HH1062,2,HH1062_2,1,Son,12,M,0,1,2,1,1,1,1,1,3,3
HH1062,3,HH1062_3,1,Grandchild,2,F,1,1,2,1,1,1,1,1,3,3
HH1062,4,HH1062_4,1,Not related,21,M,0,1,2,1,1,1,1,1,3,3
HH1062,5,HH1062_5,1,Not related,14,F,0,1,2,1,1,1,1,1,3,3
HH1063,1,HH1063_1,1,Mother,32,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1063,2,HH1063_2,1,Father,33,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1063,3,HH1063_3,1,Brother,11,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1063,4,HH1063_4,1,Brother,5,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1064,1,HH1064_1,1,Daughter,16,F,0,5,3,1,0,0,0,0,3,3
HH1065,1,HH1065_1,1,Mother,31,F,1,6,2,1,0,0,1,1,3,3
HH1065,2,HH1065_2,1,Grandfather,75,M,0,6,2,1,0,0,1,1,3,3
HH1065,3,HH1065_3,1,Grandmother,61,F,0,6,2,1,0,0,1,1,3,3
HH1065,4,HH1065_4,1,Sister,6,F,1,6,2,1,0,0,1,1,3,3
HH1066,1,HH1066_1,1,Father,41,M,0,5,2,1,0,0,1,0,3,3
HH1066,2,HH1066_2,1,Mother,29,F,0,5,2,1,0,0,1,0,3,3
HH1066,3,HH1066_3,1,Uncle,24,M,0,5,2,1,0,0,1,0,3,3
HH1066,4,HH1066_4,1,Uncle,18,M,1,5,2,1,0,0,1,0,3,3
HH1066,5,HH1066_5,1,Aunt,24,F,0,5,2,1,0,0,1,0,3,3
HH1066,6,HH1066_6,1,Sister,8,F,0,5,2,1,0,0,1,0,3,3
HH1066,7,HH1066_7,1,Sister,3,F,0,5,2,1,0,0,1,0,3,3
HH1066,8,HH1066_8,1,Cousin,2,M,0,5,2,1,0,0,1,0,3,3
HH1067,1,HH1067_1,1,Mother,28,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1067,2,HH1067_2,1,Brother,9,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1068,1,HH1068_1,1,Father,38,M,1,5,2,1,0,0,0,0,3,1
HH1068,2,HH1068_2,1,Mother,28,F,1,5,2,1,0,0,0,0,3,1
HH1068,3,HH1068_3,1,Sister,5,F,1,5,2,1,0,0,0,0,3,1
HH1069,1,HH1069_1,1,Mother,34,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1069,2,HH1069_2,1,Brother,5,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1069,3,HH1069_3,1,Mother,34,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1069,4,HH1069_4,1,Brother,5,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1070,1,HH1070_1,1,Son,20,M,0,6,3,1,0,0,0,0,3,3
HH1070,2,HH1070_2,1,Son,15,M,0,6,3,1,0,0,0,0,3,3
HH1070,3,HH1070_3,1,Son,10,M,0,6,3,1,0,0,0,0,3,3
HH1070,4,HH1070_4,1,Son,26,M,0,6,3,1,0,0,0,0,3,3
HH1071,1,HH1071_1,1,Father,35,M,1,5,3,1,0,0,0,0,3,1
HH1071,2,HH1071_2,1,Mother,28,F,1,5,3,1,0,0,0,0,3,1
HH1071,3,HH1071_3,1,Sister,11,F,1,5,3,1,0,0,0,0,3,1
HH1071,4,HH1071_4,1,Sister,2,F,1,5,3,1,0,0,0,0,3,1
HH1071,5,HH1071_5,1,Sister,10,F,1,5,3,1,0,0,0,0,3,1
HH1071,6,HH1071_6,1,Brother,6,M,1,5,3,1,0,0,0,0,3,1
HH1071,7,HH1071_7,1,Brother,9,M,1,5,3,1,0,0,0,0,3,1
HH1072,1,HH1072_1,1,Mother,52,F,0,6,5,NA,0,0,0,0,2,1
HH1072,2,HH1072_2,1,Brother,19,M,1,6,5,NA,0,0,0,0,2,1
HH1073,1,HH1073_1,1,Father,33,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1073,2,HH1073_2,1,Mother,33,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1073,3,HH1073_3,1,Brother,13,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1073,4,HH1073_4,1,Sister,9,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1073,5,HH1073_5,1,Sister,6,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1074,1,HH1074_1,1,Sister,44,F,0,4,2,1,0,0,0,0,3,3
HH1074,2,HH1074_2,1,Wife,22,F,1,4,2,1,0,0,0,0,3,3
HH1074,3,HH1074_3,1,Niece,14,F,0,4,2,1,0,0,0,0,3,3
HH1074,4,HH1074_4,1,Niece,6,F,0,4,2,1,0,0,0,0,3,3
HH1074,5,HH1074_5,1,Nephew,10,M,0,4,2,1,0,0,0,0,3,3
HH1075,1,HH1075_1,1,Father,42,M,1,6,2,1,0,0,1,0,3,3
HH1075,2,HH1075_2,1,Daughter,0,F,1,6,2,1,0,0,1,0,3,3
HH1075,3,HH1075_3,1,Daughter,7,F,1,6,2,1,0,0,1,0,3,3
HH1075,4,HH1075_4,1,Daughter,5,F,1,6,2,1,0,0,1,0,3,3
HH1075,5,HH1075_5,1,Mother,32,F,1,6,2,1,0,0,1,0,3,3
HH1075,6,HH1075_6,1,Father,42,M,1,6,2,1,0,0,1,0,3,3
HH1075,7,HH1075_7,1,Sister,7,F,1,6,2,1,0,0,1,0,3,3
HH1075,8,HH1075_8,1,Sister,5,F,1,6,2,1,0,0,1,0,3,3
HH1076,1,HH1076_1,1,Mother,37,F,1,6,5,NA,0,0,1,0,3,3
HH1076,2,HH1076_2,1,Father,40,M,1,6,5,NA,0,0,1,0,3,3
HH1076,3,HH1076_3,1,Brother,11,M,1,6,5,NA,0,0,1,0,3,3
HH1076,4,HH1076_4,1,Brother,NA,M,1,6,5,NA,0,0,1,0,3,3
HH1077,1,HH1077_1,1,Husband,37,M,0,5,3,1,0,0,1,1,3,3
HH1077,2,HH1077_2,1,Son,9,M,0,5,3,1,0,0,1,1,3,3
HH1077,3,HH1077_3,1,Daughter,6,F,0,5,3,1,0,0,1,1,3,3
HH1077,4,HH1077_4,1,Daughter,2,F,1,5,3,1,0,0,1,1,3,3
HH1078,1,HH1078_1,1,Mother,26,F,1,5,2,1,0,0,0,0,3,3
HH1079,1,HH1079_1,1,Mother,39,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1079,2,HH1079_2,1,Father,52,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1079,3,HH1079_3,1,Sister,16,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1079,4,HH1079_4,1,Brother,12,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH1080,1,HH1080_1,1,Mother,26,F,1,4,2,2,0,0,0,1,3,3
HH1080,2,HH1080_2,1,Father,36,M,1,4,2,2,0,0,0,1,3,3
HH1080,3,HH1080_3,1,Brother,9,M,1,4,2,2,0,0,0,1,3,3
HH1081,1,HH1081_1,1,Husband,54,M,1,4,3,1,0,0,1,0,2,3
HH1081,2,HH1081_2,1,Daughter,14,F,0,4,3,1,0,0,1,0,2,3
HH1081,3,HH1081_3,1,Son,10,M,0,4,3,1,0,0,1,0,2,3
HH1081,4,HH1081_4,1,Son,5,M,0,4,3,1,0,0,1,0,2,3
HH1081,5,HH1081_5,1,Son,0,M,1,4,3,1,0,0,1,0,2,3
HH1081,6,HH1081_6,1,Mother,38,F,1,4,3,1,0,0,1,0,2,3
HH1081,7,HH1081_7,1,Father,54,M,1,4,3,1,0,0,1,0,2,3
HH1081,8,HH1081_8,1,Sister,14,F,0,4,3,1,0,0,1,0,2,3
